,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,part_time_beds,tag,index_right,GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,geometry,str_geometry
6511,261668428,way,12.0,,clinic,,,,,84181915.0,,,,98afc4906b6043ce826ded76639d16e2,,,,,,,4.0,,2020-04-27T08:13:31,,,,Krus Na Ligas Health Center,,Roob123,,,,,clinic,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0641766117599 14.64432231080255),"POLYGON ((121.0641098918106 14.64437385950706, 121.0642332734254 14.64438416924796, 121.0642433317092 14.64427076209802, 121.0641199500945 14.64426045235712, 121.0641098918106 14.64437385950706))"
6552,282844535,way,12.0,,hospital,,,,,53626233.0,,,,5a8fc7d675af4803aba910c8c5f27ac6,,,,,,,2.0,yes,2017-11-09T00:53:17,,,,NEGH Annex Building,,jmbangate,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0663313778505 14.66430779936122),"POLYGON ((121.0661193692775 14.66417862032543, 121.0662549884708 14.66453761723835, 121.0665111394318 14.66444709268407, 121.0664939565303 14.66440132749275, 121.0665465948823 14.66438271966771, 121.0665033442618 14.66426847432746, 121.0664760192575 14.66427819733514, 121.066400833586 14.66407912713476, 121.0661193692775 14.66417862032543))"
6704,282649570,way,25.0,,,general;community;maternity;paediatrics,Faustino,Local Government,,91934621.0,,,,c73849956dd9418ab37b6b4a5289405d,,,,,,,4.0,,2020-10-04T14:12:35,,1127,Quezon City,Veterans Health Center,,ianlopez1115,,,,,clinic,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0759094847163 14.68389918190895),"POLYGON ((121.0758579672986 14.68376452965197, 121.0758626611644 14.68403543276253, 121.0759610647077 14.68403375638189, 121.075959220689 14.68393107806801, 121.0759562870229 14.68376293709036, 121.0758579672986 14.68376452965197))"
6772,340058045,way,6.0,,dentist,,,,,30421375.0,,,,0f3b53e570314f49b13566d2105f1509,,,,,,,1.0,,2015-04-23T06:31:55,,,,,,Madel Laura,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0855539920623 14.68652760251232),"POLYGON ((121.0855350421505 14.68650977057933, 121.0855366347121 14.68654681859138, 121.0855729283529 14.68654547748687, 121.0855713357913 14.6865083456558, 121.0855350421505 14.68650977057933))"
6815,591766108,way,12.0,,hospital,,Quirino Highway,,,94239172.0,,,,c8d2c0164a914606a51a714e8946e927,,,,,,,3.0,,2020-11-17T03:56:38,,,,San Lorenzo Hospital,,GOwin,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0691417797001 14.73572188317735),"POLYGON ((121.0690522810169 14.73562596297648, 121.0690542926737 14.73583802512675, 121.069182032878 14.73583676784128, 121.0692705457756 14.73564289442089, 121.0691621677675 14.73561758107329, 121.0690522810169 14.73562596297648))"
6836,97073768,way,18.0,,hospital,,,Department of Health,,93397511.0,,,,93adc4ba337a4ddcb158db705d526565,,24/7,,,,,5.0,,2020-11-02T06:39:42,,,,Philippine Orthopedic Hospital,,TagaSanPedroAko,,,,,,public,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0033550218658 14.62773966026172),"POLYGON ((121.0025887341738 14.62751466710191, 121.0031735395582 14.62780082527627, 121.0028925781639 14.62839853879157, 121.0035355539563 14.6286812603856, 121.0041230415497 14.62745238956134, 121.0028785803856 14.62690203379896, 121.0025887341738 14.62751466710191))"
6850,469968371,way,25.0,,hospital,,Seminary Road,Department of Health,,81346192.0,,,+632 8630800,e10e237a63fa438d90737426e07a427b,,,,,,,4.0,,2020-02-22T13:37:54,,,Quezon City,Quezon City General Hospital,,mapbeks,,,,,,government,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0181345345857 14.66112242050204),"POLYGON ((121.0178538562334 14.66085695591681, 121.0178614837653 14.66139188897733, 121.0184412600078 14.66138417762642, 121.018439080713 14.66122777131321, 121.018388789294 14.66122844186546, 121.0183846821614 14.66093985293918, 121.0184341353901 14.66093926620596, 121.0184328781046 14.6608492445659, 121.0178538562334 14.66085695591681))"
6857,200627007,way,15.0,,pharmacy,,Scout Borromeo,,,64099928.0,,,,95aee3dc38274cf5bb6e8437e15b916d,,,,,,,4.0,,2018-11-02T04:03:58,,,Quezon City,Mercury Drug,,SEASALT,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0303655372977 14.63926802381043),"POLYGON ((121.0301987232274 14.63927556690177, 121.0304212627566 14.63942032236957, 121.0305323229737 14.63926047947606, 121.0303098672634 14.63911572400824, 121.0301987232274 14.63927556690177))"
6877,210707947,way,15.0,,pharmacy,,Tandang Sora,,,58518168.0,,,,0d784bc9c8674a44890f0e4ee0e01a5e,,Mo-Su 07:00-22:00,,,,,4.0,,2018-04-29T04:49:19,,,,Mercury Drug,,GOwin,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0576725680566 14.667895102133),"POLYGON ((121.057552645139 14.66780102741993, 121.0576131624799 14.66801837016922, 121.0576172696125 14.66803278704268, 121.0577934572171 14.66798744094652, 121.0577271563631 14.66775802825666, 121.057552645139 14.66780102741993))"
6952,847013665,way,31.0,,hospital,surgery;physiatry;general,Salvador Avenue,,,92595566.0,,,,fd782d4271d640759aba5d5790e04d58,,,,,,,2.0,yes,2020-10-16T16:43:56,,1117,Quezon City,Cruz-Dalida Hospital,,ianlopez1115,,,,,hospital,private,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0438402194497 14.72335413638933),"POLYGON ((121.0436562878676 14.72327279789837, 121.0436645859518 14.7234300424019, 121.0439852775672 14.72344982369341, 121.0440386702904 14.72331076791974, 121.0439678432086 14.72326743348034, 121.0436562878676 14.72327279789837))"
6978,-5768040,way,15.0,,hospital,,Laurel Avenue,,,,,,,4eb8542f083a40a59cf88a58ed07f080,,,,,,,,,,,,Quezon City,UP Health Service,,,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0709543020007 14.65989296380338),"POLYGON ((121.0705828165364 14.66013225656843, 121.0707722475481 14.66013309475875, 121.0707724990052 14.66008632373902, 121.070901328857 14.66008682665321, 121.070901161219 14.66013359767294, 121.0709862375361 14.66013384913003, 121.0709860698981 14.66019126516676, 121.0711509419335 14.66019193571901, 121.0711515286667 14.66006545280013, 121.0714448952778 14.66006654244754, 121.0714455658301 14.65988381695837, 121.0712116269125 14.65988297876805, 121.0712123812838 14.6596995827266, 121.0711713937773 14.65969933126951, 121.0711717290534 14.65959782642207, 121.0710511972857 14.65959732350788, 121.0710510296477 14.65964032267118, 121.0708002431047 14.6596393168428, 121.0708004945618 14.65959212672792, 121.0706743469191 14.65959153999469, 121.070674179281 14.65964903985048, 121.0705848281931 14.65964862075532, 121.0705828165364 14.66013225656843), (121.0707372950119 14.65989882056505, 121.070737546469 14.65983629156736, 121.0709810407562 14.65983729739574, 121.0709808731181 14.65989982639343, 121.0707372950119 14.65989882056505))"
6987,243603406,way,25.0,,pharmacy,,Quirino Highway,,,78978165.0,,,,8abb0faf4b4b4898ad6d75e58dcbf78f,,Mo-Su 08:00-20:00,,,,,5.0,,2019-12-29T13:08:36,,,Quezon City,Mercury Drug,,angys,,,,yes,pharmacy,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0023946376075 14.66325515521931),"POLYGON ((121.0022012387901 14.66324353520739, 121.0023215191006 14.66336633008888, 121.0025845432222 14.6632205687927, 121.0025630855501 14.66316147637534, 121.0022012387901 14.66324353520739))"
7037,96336385,way,12.0,,hospital,,,,,92152312.0,,,,97be8a7e2667436388c621402d51b470,,,,,,,10.0,yes,2020-10-08T07:15:33,,,,Jose Fabella Memorial Hospital Annex,,DP24PH,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0437833558608 14.64666009652992),"POLYGON ((121.0424666443502 14.64697853591824, 121.0436963533648 14.6477473240773, 121.0442294424066 14.64703335356498, 121.0440540929922 14.64660218846572, 121.0442102478484 14.64651132863534, 121.0441263449976 14.64636472914884, 121.0444551670591 14.64621494453911, 121.0446559974591 14.64615476247434, 121.0446919558237 14.64614394981925, 121.0453191736382 14.64593892846761, 121.0453655255628 14.64592124265192, 121.0454179962766 14.64583725598212, 121.0453684592289 14.6456813525831, 121.0453506895942 14.64562527765085, 121.0452930221003 14.6456401974385, 121.0452571475547 14.64565251883619, 121.0452037548315 14.64550164457904, 121.0445517265836 14.64568369951598, 121.0440861956814 14.64619088847701, 121.0427844861185 14.64649758231414, 121.0424666443502 14.64697853591824))"
7077,129897344,way,12.0,,pharmacy,,Quirino ave,,,25938185.0,,,,1788bc564d144e46a8e3c213d1da1057,,,,,,,3.0,,2014-10-08T12:23:45,,,,Mercury Drug,,Aroche,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0247556069192 14.6865417334627),"POLYGON ((121.024603551402 14.68654388492527, 121.0247161203616 14.68668377888923, 121.0249076468491 14.68653969397369, 121.0247950778895 14.68639963237163, 121.024603551402 14.68654388492527))"
7230,486970925,way,12.0,,hospital,,,,,84068674.0,,,,36d63f8709cd451fb7b6f19a013f89d8,,,,,,,2.0,,2020-04-24T15:24:34,,,,Philippine National Police General Hospital,,dstansby,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0520649858403 14.60969461047461),"POLYGON ((121.051430335423 14.60982885140581, 121.0519434755353 14.61008634347129, 121.0524262731581 14.6101946376603, 121.0527501498967 14.6096262608061, 121.0515436587539 14.60906576294087, 121.0514795371946 14.60918855782236, 121.0517427289543 14.60931604656963, 121.051430335423 14.60982885140581))"
7246,836960349,way,28.0,,hospital,,E. Rodriguez Sr. Avenue,,,89380380.0,,,,83cb491d54364d589340e8e81bf654a8,,,,,,,1.0,yes,2020-08-14T01:55:59,278,,Quezon City,St. Luke's Medical Center,,Sherwin59,,,,,hospital,private,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0233270021287 14.622829326356),"POLYGON ((121.0223489870863 14.62328272800863, 121.0224230831104 14.62383534688487, 121.0227221494156 14.62407104600211, 121.0232998301823 14.62424656305456, 121.0234566555907 14.62397683341044, 121.0235961304596 14.62373685952258, 121.0241063369057 14.62285919044129, 121.0241499228022 14.62279892455746, 121.0246588719629 14.62199124436765, 121.0240695403508 14.62180265154626, 121.0231804718812 14.62151791829547, 121.0230538213242 14.62183249112155, 121.0230624546845 14.62208059545549, 121.0225742926436 14.6223006204138, 121.0224015416193 14.6228705898296, 121.0223489870863 14.62328272800863))"
7353,268532199,way,9.0,,clinic,,,,,21415844.0,,,,8fe5621fb2e5498cb454dbc3e10eb65a,,,,,,,2.0,,2014-03-31T09:25:24,,,,Payatas-B Health Center,,dichapabe,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.1011736670546 14.71626480195042),"POLYGON ((121.1010933631832 14.71624121932612, 121.1011997295344 14.71634196980227, 121.1012539604479 14.71628832562195, 121.1011475940967 14.71618765896483, 121.1010933631832 14.71624121932612))"
7374,156577552,way,12.0,,hospital,,,,,84160270.0,,,,1a5b9b1bc592496aa1ef4aa51726160b,,,,,,,6.0,yes,2020-04-26T22:12:20,,,,Commonwealth Hospital and Medical Center,,Daniel Specht,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0606479585973 14.73161970054063),"POLYGON ((121.0602081997024 14.73180959864254, 121.0610854496886 14.73181077210899, 121.0610897244592 14.73143132335233, 121.0607378521639 14.73142872496234, 121.0604783484417 14.7314293955146, 121.0602087864356 14.73142897641944, 121.0602081997024 14.73180959864254))"
7392,96952132,way,25.0,,hospital,,East Avenue,,,92152312.0,,,,0d5ad761137d4c57813e7f2808396a12,,,,,,,11.0,,2020-10-08T07:15:33,,1101,Quezon City,National Kidney and Transplant Institute,,DP24PH,,,,,hospital,public,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0471547181698 14.64675893423663),"POLYGON ((121.0452992247086 14.64608502503992, 121.0461299551322 14.64668156508878, 121.0466089808986 14.64701482955897, 121.0467299317613 14.64753853086924, 121.0467233938768 14.64762955833771, 121.0468467754916 14.64819793519192, 121.0473082830803 14.6480832707565, 121.0475442336547 14.64813649584164, 121.0476915875124 14.64818578143232, 121.0481028875012 14.6488124963326, 121.0481569507766 14.64876823988382, 121.0481994470258 14.6487142604274, 121.0482383390565 14.64865508419098, 121.0482659993369 14.64860596623839, 121.0482826793242 14.64857227098764, 121.0483092499573 14.64851334620832, 121.0483245888401 14.64847646583436, 121.0483497345496 14.64840605784769, 121.0483646543373 14.64834168483134, 121.0483733715166 14.64827747945301, 121.0483760537256 14.6482142799031, 121.0483723656882 14.64817664515786, 121.0483627264995 14.64810313586702, 121.0483580326338 14.64806759659757, 121.0483478905309 14.64802409452008, 121.0483129379947 14.64788277563258, 121.0476607421087 14.64515496906378, 121.0467262437239 14.64544925768422, 121.0461471380337 14.64562578056504, 121.0457024780703 14.64576123212035, 121.0455996321184 14.64587748911734, 121.0454749932182 14.64602023292841, 121.0452992247086 14.64608502503992))"
7521,795424684,way,9.0,,hospital,,,,,84640496.0,,,,6177f5060eff4badb78a99ed69294685,,,,,,,2.0,,2020-05-04T18:03:50,,,,,,Gramosa,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0725310337934 14.62389973374069),"POLYGON ((121.0724949801074 14.62394514981645, 121.0725699981408 14.62394632328289, 121.0725713392453 14.62386761721208, 121.0725372248993 14.62386719811693, 121.0725376439945 14.62384515371158, 121.072496740307 14.62384456697836, 121.0724949801074 14.62394514981645))"
7817,264289095,way,12.0,,hospital,,F. Salalilla,,,85113053.0,,,,446bc476cd6a422d8087b98eb43ea6c1,,,,,,,2.0,,2020-05-13T02:55:47,,,,Villarosa Hospital,,GOwin,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0660720785015 14.62194466935093),"POLYGON ((121.065946366796 14.62196324881106, 121.0661481192054 14.62204329598637, 121.0661977400721 14.62192603316097, 121.0659960714818 14.62184606980469, 121.065946366796 14.62196324881106))"
7835,264964041,way,9.0,,dentist,,,,,96942921.0,,,,d216b8c673444b1689f6be09c1234135,,,,,,,2.0,,2021-01-05T03:31:23,,,,Dental Clinic,,mapbeks,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0496718908928 14.71284396737953),"POLYGON ((121.0496240352891 14.71287479555454, 121.0496958681993 14.71289466066506, 121.0497197566233 14.7128131885662, 121.0496479237132 14.71279323963665, 121.0496240352891 14.71287479555454))"
7882,136816020,way,18.0,,hospital,,Segundo Avenue,,,77660787.0,,,,a3b9381b131d42a0bb7c614b1106003f,,24/7,,Bing,,,4.0,,2019-11-28T04:26:55,,,,CGEA Station Hospital,,GOwin,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0641187079432 14.61248535464064),"POLYGON ((121.0636948199655 14.61291255358333, 121.0642951318708 14.61306376311657, 121.0645374526915 14.61204527806197, 121.0639462770607 14.61191192198248, 121.0636948199655 14.61291255358333))"
8108,91598024,way,15.0,,pharmacy,,,Mercury Drug Store,,83978109.0,,,,6e8015225df74b009f8d6cda78173ac3,,,,,,,4.0,,2020-04-23T06:15:35,,,,Mercury Drug,,aacorral,,,,,pharmacy,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.068621276029 14.66349493107412),"POLYGON ((121.0684762766309 14.6634894602465, 121.0686734189935 14.66361954738377, 121.068764530281 14.66349038225584, 121.068650955493 14.66341544804149, 121.0686401428379 14.66343087074333, 121.0685564914442 14.66337563400143, 121.0684762766309 14.6634894602465))"
8164,116954572,way,28.0,,hospital,general;paediatrics;maternity,Kamuning Road,,,84102939.0,,,,7c6d84538383436fa097080610beaa94,,,,,,,5.0,yes,2020-04-25T12:16:18,,1103,Quezon City,Dr. Jesus C. Delgado Memorial Hospital,,dstansby,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.034755951421 14.62779163986841),"POLYGON ((121.0344387927667 14.62783862765957, 121.0348677785711 14.62795589048497, 121.0348830336349 14.62790341977109, 121.035041786881 14.62794683802954, 121.0350963530707 14.62775967013167, 121.0349986200797 14.62773309949861, 121.0349956864136 14.62774324160145, 121.0347863902913 14.62768607702182, 121.0347958618419 14.62765321996136, 121.0347151441144 14.62763125937505, 121.0347054211067 14.62766445171161, 121.034505428897 14.62760988552196, 121.0344387927667 14.62783862765957))"
8184,591728771,way,15.0,,pharmacy,,Quirino Highway,,,94239172.0,,,,5202c4013d564bcfa45b6f2fe01526e6,,,,,,,4.0,,2020-11-17T03:56:38,,,,Mercury Drug,,GOwin,,,,,pharmacy,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0671700216286 14.73524431367434),"POLYGON ((121.0669794363621 14.73518817617372, 121.0669809451047 14.73530493608493, 121.0673605614994 14.73530049367625, 121.0673590527568 14.73518364994601, 121.0669794363621 14.73518817617372))"
8301,795077098,way,9.0,,hospital,,,,,84640496.0,,,,6a8908eab9704476878e661ec4893037,,,,,,,2.0,,2020-05-04T18:03:50,,,,,,Gramosa,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0722969995544 14.62372742988151),"POLYGON ((121.0722822474048 14.6237149827553, 121.0722822474048 14.62373987700772, 121.072311751704 14.62373987700772, 121.072311751704 14.6237149827553, 121.0722822474048 14.6237149827553))"
8384,100951152,way,9.0,,clinic,,,,,27802641.0,,,,f2410d2fb5ce44a6abd4ee849de023b5,,,,,,,4.0,,2014-12-30T15:30:26,,,,Mercedes de Joya Health Center,,Rally,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (120.9998292199801 14.62224921021028),"POLYGON ((120.9997290802681 14.62225586105086, 120.9998837263817 14.62233079526521, 120.9999293239349 14.62224245000579, 120.9997746778214 14.62216768342947, 120.9997290802681 14.62225586105086))"
8523,91187868,way,28.0,,hospital,,East Avenue,Department of Health,,82257699.0,,,,8b2cc2bb998044a19032b8f03f7a8887,,,,,,,11.0,yes,2020-03-16T12:42:35,,1100,Quezon City,East Avenue Medical Center,,feyeandal,,,,,,public,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0479277795495 14.64190223657999),"POLYGON ((121.0469788742856 14.64084348570941, 121.0475418867218 14.6432892412364, 121.0488651377757 14.64295471948074, 121.0486828313818 14.64212113921013, 121.0485920553704 14.64169533852893, 121.0483285283346 14.64053402584423, 121.0469788742856 14.64084348570941))"
8787,116914958,way,9.0,,hospital,,,,,26930510.0,,,,b7faa63262ff4e12a3d30649ea389d43,,,,,,,3.0,,2014-11-21T15:03:24,,,,EAMC OPD,,Rally,,,,,,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0477715328687 14.64272686308784),"POLYGON ((121.0475382825034 14.64259438146331, 121.0476177429455 14.64294223044502, 121.0480048192341 14.64285933342262, 121.0479252749729 14.64251148444094, 121.0475382825034 14.64259438146331))"
8825,795435798,way,9.0,,hospital,,,,,84640603.0,,,,b695cb7fd7024abba22a94cd553f3e82,,,,,,,2.0,,2020-05-04T18:06:24,,,,,,Gramosa,,,,,hospital,,,,973.0,PHL,Philippines,PHL.47_1,Metropolitan Manila,,PHL.47.14_1,Quezon City,,,Lungsod|Siyudad,City,137404,PH.MM.QE,POINT (121.0725071676454 14.62332587008423),"POLYGON ((121.0724717622356 14.62333989258829, 121.0725297650055 14.62335573438529, 121.0725425893174 14.62331189703167, 121.0724845865474 14.62329597141564, 121.0724717622356 14.62333989258829))"
